uid,author_key,author_name,position,is_first,is_last,institution,country,sector,n_affiliations,year,primary_domain
doi:10.1128/aac.00748-26,rossouw-j,"Rossouw, Jacques",1,1,0,,South Africa,,1,2026,tb
doi:10.1128/aac.00748-26,wallis-r,"Wallis, Robert",2,0,0,,South Africa,,1,2026,tb
doi:10.1128/aac.00748-26,kornfeld-h,"Kornfeld, Hardy",3,0,0,,United States,,1,2026,tb
doi:10.1128/aac.00748-26,singhal-a,"Singhal, Amit",4,0,0,"Agency for Science, Technology and Research",Singapore,research_institute,1,2026,tb
doi:10.1128/aac.00748-26,maartens-g,"Maartens, Gary",5,0,0,,South Africa,,1,2026,tb
doi:10.1128/aac.00748-26,wiesner-l,"Wiesner, Lubbe",6,0,0,,South Africa,,1,2026,tb
doi:10.1128/aac.00748-26,denti-p,"Denti, Paolo",7,0,0,,South Africa,,1,2026,tb
doi:10.1128/aac.00748-26,wasmann-r,"Wasmann, Roeland E",8,0,1,,South Africa,,1,2026,tb
doi:10.1186/s12929-026-01277-4,liu-j,"Liu, Jin-He",1,1,0,National University of Singapore,China,university,2,2026,rti
doi:10.1186/s12929-026-01277-4,zang-j,"Zang, Jian",2,0,0,National University of Singapore,China,university,2,2026,rti
doi:10.1186/s12929-026-01277-4,xu-j,"Xu, Jing-Ru",3,0,0,National University of Singapore,Singapore,university,2,2026,rti
doi:10.1186/s12929-026-01277-4,ran-x,"Ran, Xue-Bin",4,0,0,National University of Singapore,Singapore,university,2,2026,rti
doi:10.1186/s12929-026-01277-4,su-m,"Su, Min",5,0,0,,China,,1,2026,rti
doi:10.1186/s12929-026-01277-4,zhang-w,"Zhang, Wang-Ming",6,0,0,,China,,1,2026,rti
doi:10.1186/s12929-026-01277-4,ge-z,"Ge, Zhang-Wen",7,0,0,,China,,1,2026,rti
doi:10.1186/s12929-026-01277-4,sun-q,"Sun, Qiao-Yang",8,0,0,,Singapore,,1,2026,rti
doi:10.1186/s12929-026-01277-4,ding-l,"Ding, Ling-Wen",9,0,1,National University of Singapore,Singapore,university,2,2026,rti
doi:10.1371/journal.pntd.0014395,turner-h,"Turner, Hugo C",1,1,0,Imperial College London,United Kingdom,university,1,2026,vector_borne
doi:10.1371/journal.pntd.0014395,hung-t,"Hung, Trinh Manh",2,0,0,,Australia,,1,2026,vector_borne
doi:10.1371/journal.pntd.0014395,brady-o,"Brady, Oliver J",3,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,2,2026,vector_borne
doi:10.1371/journal.pntd.0014395,velayudhan-r,"Velayudhan, Raman",4,0,0,World Health Organization,Switzerland,government,1,2026,vector_borne
doi:10.1371/journal.pntd.0014395,dorigatti-i,"Dorigatti, Ilaria",5,0,0,Imperial College London,United Kingdom,university,1,2026,vector_borne
doi:10.1371/journal.pntd.0014395,clapham-h,"Clapham, Hannah E",6,0,1,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1038/s41467-026-74934-9,lim-c,"Lim, Cherry",1,1,0,Mahidol University,Thailand,university,2,2026,amr_hai
doi:10.1038/s41467-026-74934-9,pouwels-k,"Pouwels, Koen B",2,0,0,University of Oxford,United Kingdom,university,1,2026,amr_hai
doi:10.1038/s41467-026-74934-9,lee-s,"Lee, Sue J",3,0,0,Mahidol University,Australia,university,3,2026,amr_hai
doi:10.1038/s41467-026-74934-9,mo-y,"Mo, Yin",4,0,0,Mahidol University,Singapore,hospital,6,2026,amr_hai
doi:10.1038/s41467-026-74934-9,vandoorn-r,"van Doorn, Rogier H",5,0,0,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,amr_hai
doi:10.1038/s41467-026-74934-9,turner-p,"Turner, Paul",6,0,0,University of Oxford,Cambodia,university,2,2026,amr_hai
doi:10.1038/s41467-026-74934-9,cooper-b,"Cooper, Ben S",7,0,1,Mahidol University,Thailand,university,2,2026,amr_hai
doi:10.1128/mbio.01075-26,zik-j,"Zik, Justin J",1,1,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.1128/mbio.01075-26,fu-z,"Fu, Zeyu",2,0,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.1128/mbio.01075-26,price-m,"Price, Morgan N",3,0,0,,United States,,1,2026,rti
doi:10.1128/mbio.01075-26,li-y,"Li, Yujie",4,0,0,Nanyang Technological University,Singapore,university,1,2026,rti
doi:10.1128/mbio.01075-26,yuan-q,"Yuan, Qiao",5,0,0,Nanyang Technological University,Singapore,university,1,2026,rti
doi:10.1128/mbio.01075-26,arkin-a,"Arkin, Adam P",6,0,0,,United States,,2,2026,rti
doi:10.1128/mbio.01075-26,deutschbauer-a,"Deutschbauer, Adam M",7,0,0,,United States,,2,2026,rti
doi:10.1128/mbio.01075-26,floreskim-j,"Flores-Kim, Josue",8,0,0,,United States,,1,2026,rti
doi:10.1128/mbio.01075-26,sham-l,"Sham, Lok-To",9,0,1,National University of Singapore,Singapore,university,1,2026,rti
doi:10.1080/10810730.2026.2687792,ou-m,"Ou, Mengxue",1,1,0,,China,,1,2026,vector_borne
doi:10.1080/10810730.2026.2687792,ho-s,"Ho, Shirley S",2,0,1,Nanyang Technological University,Singapore,university,1,2026,vector_borne
doi:10.1111/scs.70292,abdulrahman-h,"Abdul Rahman, Hanif",1,1,0,National University of Singapore,Brunei Darussalam,university,2,2026,rti
doi:10.1111/scs.70292,zahari-n,"Zahari, Nurrabiatul Haziqah",2,0,1,,Brunei Darussalam,,1,2026,rti
doi:10.3390/vaccines14060469,goh-z,"Goh, Ziying",1,1,0,SingHealth,Singapore,hospital,1,2026,rti
doi:10.3390/vaccines14060469,koh-y,"Koh, Yi Ling Eileen",2,0,0,SingHealth,Singapore,hospital,1,2026,rti
doi:10.3390/vaccines14060469,aau-w,"Aau, Wai Keong",3,0,0,SingHealth,Singapore,hospital,1,2026,rti
doi:10.3390/vaccines14060469,tan-n,"Tan, Ngiap Chuan",4,0,0,SingHealth,Singapore,hospital,2,2026,rti
doi:10.3390/vaccines14060469,ng-c,"Ng, Chirk Jenn",5,0,0,SingHealth,Singapore,hospital,2,2026,rti
doi:10.3390/vaccines14060469,ng-c,"Ng, Chung Wai Mark",6,0,1,SingHealth,Singapore,hospital,1,2026,rti
doi:10.1177/08903344261475018,jayagobi-p,"Jayagobi, Pooja Agarwal",1,1,0,KK Women's and Children's Hospital,Singapore,hospital,4,2026,rti
doi:10.1177/08903344261475018,ong-c,"Ong, Chengsi",2,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,rti
doi:10.1177/08903344261475018,chanpang-c,"Chan Pang, Cynthia Pui",3,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,rti
doi:10.1177/08903344261475018,wong-a,"Wong, Anng Anng",4,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,rti
doi:10.1177/08903344261475018,wong-s,"Wong, Siew Tin",5,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,rti
doi:10.1177/08903344261475018,ying-z,"Ying, Zheng",6,0,0,KK Women's and Children's Hospital,Singapore,hospital,1,2026,rti
doi:10.1177/08903344261475018,chua-m,"Chua, Mei Chien",7,0,1,KK Women's and Children's Hospital,Singapore,hospital,7,2026,rti
doi:10.3390/ijms27167316,how-w,"How, Wilson Z Y",1,1,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.3390/ijms27167316,teh-l,"Teh, Le Xin",2,0,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.3390/ijms27167316,chow-v,"Chow, Vincent T K",3,0,1,National University of Singapore,Singapore,university,2,2026,rti
doi:10.1093/ofid/ofag421,mcbride-a,"McBride, Angela",1,1,0,University of Oxford,United Kingdom,university,1,2026,vector_borne
doi:10.1093/ofid/ofag421,vuong-n,"Vuong, Nguyen Lam",2,0,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,2,2026,vector_borne
doi:10.1093/ofid/ofag421,adhikari-s,"Adhikari, Sudeep",3,0,0,Oxford University Clinical Research Unit,Nepal,research_institute,1,2026,vector_borne
doi:10.1093/ofid/ofag421,han-s,"Han, Su Myat",4,0,0,,Japan,,1,2026,vector_borne
doi:10.1093/ofid/ofag421,chia-p,"Chia, Po Ying",5,0,0,National Centre for Infectious Diseases,Singapore,hospital,2,2026,vector_borne
doi:10.1093/ofid/ofag421,trieu-h,"Trieu, Huynh Trung",6,0,0,,Viet Nam,,1,2026,vector_borne
doi:10.1093/ofid/ofag421,lam-p,"Lam, Phung Khanh",7,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1093/ofid/ofag421,chanh-h,"Chanh, Ho Quang",8,0,0,Oxford University Clinical Research Unit,Viet Nam,research_institute,1,2026,vector_borne
doi:10.1093/ofid/ofag421,rajahram-g,"Rajahram, Giri",9,0,0,,Malaysia,,2,2026,vector_borne
doi:10.1093/ofid/ofag421,horby-p,"Horby, Peter",10,0,0,University of Oxford,United Kingdom,university,1,2026,vector_borne
doi:10.1093/ofid/ofag421,yeo-t,"Yeo, Tsin Wen",11,0,0,National Centre for Infectious Diseases,Singapore,hospital,2,2026,vector_borne
doi:10.1093/ofid/ofag421,kestelyn-e,"Kestelyn, Evelyne",12,0,0,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,vector_borne
doi:10.1093/ofid/ofag421,watson-j,"Watson, James",13,0,0,University of Oxford,United Kingdom,university,1,2026,vector_borne
doi:10.1093/ofid/ofag421,trung-t,"Trung, Truong Ngoc",14,0,0,,Viet Nam,,1,2026,vector_borne
doi:10.1093/ofid/ofag421,yacoub-s,"Yacoub, Sophie",15,0,1,Oxford University Clinical Research Unit,United Kingdom,research_institute,2,2026,vector_borne
doi:10.1371/journal.pgph.0007105,lopeztoledano-m,"López Toledano, Max D",1,1,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.1371/journal.pgph.0007105,alhaffar-m,"Alhaffar, Mervat",2,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.1371/journal.pgph.0007105,alshalah-a,"Alshalah, Ali",3,0,0,,Iraq,,1,2026,rti
doi:10.1371/journal.pgph.0007105,saleh-m,"Saleh, Majd",4,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.1371/journal.pgph.0007105,durrancebagale-a,"Durrance-Bagale, Anna",5,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.1371/journal.pgph.0007105,nunes-c,"Nunes, Charnele",6,0,0,London School of Hygiene & Tropical Medicine,United Kingdom,university,1,2026,rti
doi:10.1371/journal.pgph.0007105,sharma-e,"Sharma, Esther",7,0,0,,United Kingdom,,1,2026,rti
doi:10.1371/journal.pgph.0007105,howard-n,"Howard, Natasha",8,0,1,London School of Hygiene & Tropical Medicine,Singapore,university,2,2026,rti
doi:10.1016/j.jep.2026.122318,ou-l,"Ou, Ling",1,1,0,,China,,2,2026,other_id
doi:10.1016/j.jep.2026.122318,lu-b,"Lu, Bingyun",2,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,feng-z,"Feng, Zhong",3,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,chen-h,"Chen, Haobo",4,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,zou-y,"Zou, Yuanjing",5,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,zhang-c,"Zhang, Chuqiu",6,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,chen-q,"Chen, Qingchang",7,0,0,National University of Singapore,Singapore,university,1,2026,other_id
doi:10.1016/j.jep.2026.122318,peng-c,"Peng, Chang",8,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,yao-m,"Yao, Meicun",9,0,0,,China,,1,2026,other_id
doi:10.1016/j.jep.2026.122318,chen-y,"Chen, Ye",10,0,1,,China,,1,2026,other_id
doi:10.2196/88849,ou-y,"Ou, Yifan",1,1,0,,Belgium,,2,2026,rti
doi:10.2196/88849,bruijn-g,"Bruijn, Gert-Jan de",2,0,0,,Belgium,,1,2026,rti
doi:10.2196/88849,schulz-p,"Schulz, Peter Johannes",3,0,1,Nanyang Technological University,Republic of Korea,university,3,2026,rti
doi:10.1017/ice.2026.10526,seah-j,"Seah, Jiahua",1,1,0,National Cancer Centre Singapore,Singapore,hospital,1,2026,rti
doi:10.1017/ice.2026.10526,lai-d,"Lai, Deborah Chooi Mun",2,0,0,Singapore General Hospital,Singapore,hospital,1,2026,rti
doi:10.1017/ice.2026.10526,toh-h,"Toh, Hui Xian",3,0,0,Singapore General Hospital,Singapore,hospital,1,2026,rti
doi:10.1017/ice.2026.10526,soh-c,"Soh, Chai Yin",4,0,0,Singapore General Hospital,Singapore,hospital,1,2026,rti
doi:10.1017/ice.2026.10526,amin-i,"Amin, Ismawati Mohd",5,0,0,Singapore General Hospital,Singapore,hospital,1,2026,rti
doi:10.1017/ice.2026.10526,ling-m,"Ling, Moi Lin",6,0,1,SingHealth,Singapore,hospital,1,2026,rti
doi:10.1093/epirev/mxag011,lee-g,"Lee, Gayoung",1,1,0,,United States,,1,2026,other_id
doi:10.1093/epirev/mxag011,kim-h,"Kim, Hyun-Kyung",2,0,0,,Republic of Korea,,1,2026,other_id
doi:10.1093/epirev/mxag011,hidano-a,"Hidano, Arata",3,0,0,London School of Hygiene & Tropical Medicine,Japan,university,2,2026,other_id
doi:10.1093/epirev/mxag011,jung-s,"Jung, Sung-Mok",4,0,1,National University of Singapore,Japan,university,3,2026,other_id
doi:10.1080/21645515.2026.2661118,zaidi-o,"Zaidi, Omer",1,1,0,,United States,,1,2026,rti
doi:10.1080/21645515.2026.2661118,choi-e,"Choi, Eun Hwa",2,0,0,National University Hospital,Republic of Korea,hospital,1,2026,rti
doi:10.1080/21645515.2026.2661118,ip-m,"Ip, Margaret",3,0,0,University of Hong Kong,Hong Kong SAR,university,1,2026,rti
doi:10.1080/21645515.2026.2661118,yamada-e,"Yamada, Eriko",4,0,0,,Singapore,,1,2026,rti
doi:10.1080/21645515.2026.2661118,du-f,"Du, Frieda",5,0,0,,China,,1,2026,rti
doi:10.1080/21645515.2026.2661118,bernauer-m,"Bernauer, Mark",6,0,0,,United States,,1,2026,rti
doi:10.1080/21645515.2026.2661118,kim-j,"Kim, Jin Oh",7,0,0,,Republic of Korea,,1,2026,rti
doi:10.1080/21645515.2026.2661118,sukarom-i,"Sukarom, Isaya",8,0,1,,Thailand,,1,2026,rti
doi:10.1088/1361-6528/ae8602,khan-m,"Khan, Muhammad Zameel",1,1,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,taimoor-m,"Taimoor, Muhammad",2,0,0,,China,,2,2026,amr_hai
doi:10.1088/1361-6528/ae8602,noor-h,"Noor, Hira",3,0,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,mahfooz-a,"Mahfooz, Ashar",4,0,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,ashar-a,"Ashar, Ambreen",5,0,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,saleem-m,"Saleem, Muhammad Ijaz",6,0,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,saleemi-m,"Saleemi, Muhammad Kashif",7,0,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,tariq-m,"Tariq, Muhammad Saad",8,0,0,,Pakistan,,1,2026,amr_hai
doi:10.1088/1361-6528/ae8602,naeem-a,"Naeem, Ammar Danyal",9,0,1,National University of Singapore,Pakistan,university,2,2026,amr_hai
doi:10.1186/s12889-026-26538-7,zuo-h,"Zuo, Hong",1,1,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,zhou-y,"Zhou, Yaqin",2,0,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,zhang-x,"Zhang, Xiangjun",3,0,0,,United States,,1,2026,sti
doi:10.1186/s12889-026-26538-7,gao-y,"Gao, Yanxiao",4,0,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,meng-j,"Meng, Jingjing",5,0,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,zou-x,"Zou, Xiaobai",6,0,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,he-j,"He, Jianmei",7,0,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,wang-w,"Wang, Wenru",8,0,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1186/s12889-026-26538-7,chen-x,"Chen, Xi",9,0,0,,China,,1,2026,sti
doi:10.1186/s12889-026-26538-7,wang-h,"Wang, Honghong",10,0,1,,China,,1,2026,sti
doi:10.1016/j.idh.2026.100423,lee-k,"Lee, Kenneth Kwing Chin",1,1,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,lim-j,"Lim, Jing Sheng",2,0,0,,Malaysia,,2,2026,amr_hai
doi:10.1016/j.idh.2026.100423,abubakar-s,"Abu Bakar, Shahril",3,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,abdulrashid-n,"Abdul Rashid, Nurul Wahidah",4,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,razak-n,"Razak, Nurul Fatira",5,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,ahmatmohamadsiam-k,"Ahmat Mohamad Siam, Kamariah",6,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,ahmadkamal-n,"Ahmad Kamal, Nurhanisah",7,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,mohdsaid-s,"Mohd Said, Siti Nor Atikah",8,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,aguilar-j,"Aguilar, Julie Angela",9,0,0,,Singapore,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,park-h,"Park, HyeJin",10,0,0,,Republic of Korea,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,choon-w,"Choon, Wai Yee",11,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,thanimalai-s,"Thanimalai, Subramaniam",12,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/j.idh.2026.100423,ang-w,"Ang, Wei Chern",13,0,0,,Malaysia,,2,2026,amr_hai
doi:10.1016/j.idh.2026.100423,sellappans-r,"Sellappans, Renukha",14,0,1,,Malaysia,,1,2026,amr_hai
doi:10.1016/s0140-6736(26)00410-1,brisson-m,"Brisson, Marc",1,1,0,National University of Singapore,Canada,university,3,2026,sti
doi:10.1016/s0140-6736(26)00410-1,drolet-m,"Drolet, Mélanie",2,0,0,,Canada,,1,2026,sti
doi:10.1016/s0140-6736(26)00410-1,gingras-g,"Gingras, Guillaume",3,0,0,,Canada,,1,2026,sti
doi:10.1016/s0140-6736(26)00410-1,laprise-j,"Laprise, Jean-François",4,0,0,,Canada,,1,2026,sti
doi:10.1016/s0140-6736(26)00410-1,chamberland-e,"Chamberland, Éléonore",5,0,0,,Canada,,1,2026,sti
doi:10.1016/s0140-6736(26)00410-1,bruni-l,"Bruni, Laia",6,0,0,,Spain,,2,2026,sti
doi:10.1016/s0140-6736(26)00410-1,sabourin-a,"Sabourin, Andrée-Anne",7,0,0,,Canada,,2,2026,sti
doi:10.1016/s0140-6736(26)00410-1,benard-e,"Bénard, Élodie",8,0,0,,Canada,,1,2026,sti
doi:10.1016/s0140-6736(26)00410-1,ndiaye-c,"Ndiaye, Cathy",9,0,0,,Senegal,,1,2026,sti
doi:10.1016/s0140-6736(26)00410-1,barnabas-r,"Barnabas, Ruanne V",10,0,1,Harvard University,United States,university,2,2026,sti
doi:10.1021/acsinfecdis.6c00114,biswas-s,"Biswas, Shibani",1,1,0,,India,,3,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,manickam-y,"Manickam, Yogavel",2,0,0,,India,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,khai-c,"Khai, Choong Yeu",3,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,goswami-r,"Goswami, Ritu",4,0,0,,India,,3,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,sukla-s,"Sukla, Sanskrita",5,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,barbosa-r,"Barbosa, Rosicler",6,0,0,,France,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,sung-s,"Sung, Sihyun",7,0,0,,France,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,chaturvedi-r,"Chaturvedi, Rini",8,0,0,,India,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,marquez-j,"Márquez, José Antonio",9,0,0,,France,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,chaki-a,"Chaki, Aditya",10,0,0,,India,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,sharma-a,"Sharma, Amit",11,0,0,,India,,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,das-r,"Das, Ram",12,0,0,,India,,2,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,sivaraman-j,"Sivaraman, J",13,0,0,National University of Singapore,Singapore,university,1,2026,vector_borne
doi:10.1021/acsinfecdis.6c00114,chakraborti-s,"Chakraborti, Soumyananda",14,0,1,,India,,1,2026,vector_borne
doi:10.3390/pathogens15030278,tan-j,"Tan, Jacqueline Wan Yu",1,1,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.3390/pathogens15030278,lian-b,"Lian, Bernice Jia Xin",2,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.3390/pathogens15030278,loh-c,"Loh, Cheryl Ying Xuan",3,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.3390/pathogens15030278,see-k,"See, Kay Choong",4,0,1,National University Hospital,Singapore,hospital,1,2026,amr_hai
doi:10.2196/87909,cheng-h,"Cheng, Hooi Swang",1,1,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.2196/87909,wang-y,"Wang, Yi",2,0,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.2196/87909,tan-s,"Tan, Sharon Hui Xuan",3,0,0,National University of Singapore,Singapore,university,1,2026,rti
doi:10.2196/87909,ang-i,"Ang, Ian Yi Han",4,0,1,National University of Singapore,Singapore,university,1,2026,rti
doi:10.1080/09540121.2026.2632324,khan-z,"Khan, Zar-Tashiya B",1,1,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1080/09540121.2026.2632324,tian-z,"Tian, Ziya",2,0,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1080/09540121.2026.2632324,nagashimahayashi-m,"Nagashima-Hayashi, Michiko",3,0,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1080/09540121.2026.2632324,chhoun-p,"Chhoun, Pheak",4,0,0,,Cambodia,,1,2026,sti
doi:10.1080/09540121.2026.2632324,yam-e,"Yam, Esabelle Lo Yan",5,0,0,National University of Singapore,Singapore,university,1,2026,sti
doi:10.1080/09540121.2026.2632324,samreth-s,"Samreth, Sovannarith",6,0,0,,Cambodia,,1,2026,sti
doi:10.1080/09540121.2026.2632324,ngau-b,"Ngau, Bora",7,0,0,,Cambodia,,1,2026,sti
doi:10.1080/09540121.2026.2632324,ouk-v,"Ouk, Vichea",8,0,0,,Cambodia,,1,2026,sti
doi:10.1080/09540121.2026.2632324,tuot-s,"Tuot, Sovannary",9,0,0,,Cambodia,,3,2026,sti
doi:10.1080/09540121.2026.2632324,yi-s,"Yi, Siyan",10,0,1,National University of Singapore,Cambodia,university,3,2026,sti
doi:10.1016/s1473-3099(26)00357-9,mo-y,"Mo, Yin",1,1,0,Mahidol University,Singapore,hospital,5,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,hao-x,"Hao, Xinxin",2,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,ding-y,"Ding, Ying",3,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,cao-y,"Cao, Yang",4,0,0,,Singapore,,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,cai-y,"Cai, Yiying",5,0,0,National University of Singapore,Singapore,university,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,kitsaran-s,"Kitsaran, Suwatthiya",6,0,0,,Thailand,,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,chua-h,"Chua, Hock Hin",7,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,bory-s,"Bory, Sotharith",8,0,0,,Cambodia,,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,srilasriponnampalavanar-s,"Sri La Sri Ponnampalavanar, Sasheela",9,0,0,,Malaysia,,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,anunnatsiri-s,"Anunnatsiri, Siriluck",10,0,0,,Thailand,,1,2026,amr_hai
doi:10.1016/s1473-3099(26)00357-9,mazlan-m,"Mazlan, Mohd Zulfakar",11,0,0,,Malaysia,,1,2026,amr_hai
